_step,S_CE_max,S_CU_mean,G_cont_max,S_CE_std,S_CE_mean,G_cont_mean,beta_ce_std,ce_offset_mean,cu_multiplier_mean,G_cont_std,S_CE_min,G_cont_min,beta_ce_mean,S_CU_min,S_CU_std,S_CU_max,beta_cu_mean,ce_offset_std,beta_cu_std,cu_multiplier_std
75,0.5812159776687622,0.49441131949424744,0.7933821678161621,0.0057490235194563866,0.5200756788253784,0.7574703693389893,0.25211745500564575,1.053749442100525,1.0663859844207764,0.011179867200553417,0.470761775970459,0.7037281394004822,-0.19650565087795258,0.41490134596824646,0.022736400365829468,0.5675424933433533,-0.5826076865196228,0.1374019980430603,0.1515600085258484,0.12266855686903
76,0.5774946212768555,0.4943905770778656,0.7898651957511902,0.00589324114844203,0.5195218324661255,0.7571901082992554,0.25446388125419617,1.0536906719207764,1.0663068294525146,0.011170944198966026,0.46770668029785156,0.7030333876609802,-0.1962384432554245,0.4141806960105896,0.022767668589949608,0.5687483549118042,-0.5821329355239868,0.1373516321182251,0.15228430926799774,0.12259703874588013
77,0.5775155425071716,0.4943586587905884,0.7924777865409851,0.005705786868929863,0.5201156139373779,0.7574667930603027,0.2568579614162445,1.0536444187164307,1.0662178993225098,0.01118394173681736,0.46939706802368164,0.7090001106262207,-0.19594857096672058,0.4156601130962372,0.022666655480861664,0.5579553842544556,-0.5816460847854614,0.13729405403137207,0.15301884710788727,0.12252087146043777
78,0.5796539783477783,0.4943748712539673,0.7918909788131714,0.005783135071396828,0.5205666422843933,0.7576982378959656,0.259235143661499,1.0535880327224731,1.0661351680755615,0.01124597154557705,0.4755876064300537,0.7104784846305847,-0.19564610719680786,0.4156937599182129,0.022756747901439667,0.5547014474868774,-0.5811630487442017,0.13724571466445923,0.15374545753002167,0.12244687974452972
79,0.5831038355827332,0.49437445402145386,0.7943689227104187,0.005675572901964188,0.5207253694534302,0.7577826380729675,0.26153886318206787,1.0535273551940918,1.0660526752471924,0.011186513118445873,0.46948957443237305,0.7038087844848633,-0.19535140693187714,0.4144366681575775,0.02281412109732628,0.5707732439041138,-0.5806768536567688,0.137192040681839,0.15449652075767517,0.12236852943897247
80,0.5806113481521606,0.49436092376708984,0.7955030202865601,0.005926838144659996,0.5204771757125854,0.7576613426208496,0.2637942433357239,1.0534650087356567,1.065969705581665,0.011178568005561829,0.45942601561546326,0.7141034007072449,-0.1950785368680954,0.4160388708114624,0.022794349119067192,0.5674914121627808,-0.5801845788955688,0.13713331520557404,0.15525171160697937,0.12228558957576752
81,0.5821088552474976,0.4943518340587616,0.7919453382492065,0.005813673138618469,0.5191177725791931,0.7569674253463745,0.265981525182724,1.0533978939056396,1.065887451171875,0.011119025759398937,0.4634128510951996,0.7102166414260864,-0.19484201073646545,0.416209876537323,0.022537535056471825,0.5600378513336182,-0.5796880722045898,0.1370680034160614,0.1560048609972,0.12219499051570892
82,0.5825592875480652,0.49434465169906616,0.7958121299743652,0.006096355617046356,0.5192035436630249,0.7569929361343384,0.2681949734687805,1.0533356666564941,1.0658018589019775,0.011302142404019833,0.44457942247390747,0.685165286064148,-0.19459593296051025,0.4143178164958954,0.022611869499087334,0.5678093433380127,-0.5791773796081543,0.13700006902217865,0.15676619112491608,0.12210269272327423
83,0.5813165903091431,0.4943820834159851,0.7958990931510925,0.006044548936188221,0.5207416415214539,0.7577909231185913,0.2703801095485687,1.0532644987106323,1.065720558166504,0.011293318122625351,0.4616551399230957,0.7140301465988159,-0.19434206187725067,0.41545552015304565,0.02269325964152813,0.5652260780334473,-0.5786677598953247,0.13693247735500336,0.15752184391021729,0.12201051414012909
84,0.5853790640830994,0.49436065554618835,0.7949923276901245,0.005710001103579998,0.5185335874557495,0.7566674947738647,0.27248525619506836,1.053189992904663,1.0656384229660034,0.011193731799721718,0.4681829810142517,0.7089152336120605,-0.1941061019897461,0.4151095151901245,0.02263876050710678,0.5647122859954834,-0.5781539082527161,0.13686080276966095,0.15828070044517517,0.12191445380449295
85,0.5827692747116089,0.4943408966064453,0.7930202484130859,0.006062419153749943,0.5203300714492798,0.7575738430023193,0.2745458781719208,1.053114414215088,1.0655566453933716,0.011248367838561535,0.4552565813064575,0.707097053527832,-0.19387196004390717,0.4158807396888733,0.022763287648558617,0.5607284903526306,-0.5776343941688538,0.13678325712680817,0.15905287861824036,0.12181373685598373
86,0.5871846675872803,0.4943288266658783,0.7942225337028503,0.006347681395709515,0.5203756093978882,0.7575890421867371,0.2765716314315796,1.0530312061309814,1.0654807090759277,0.011384706012904644,0.45719462633132935,0.710210919380188,-0.1936464160680771,0.41475600004196167,0.022893406450748444,0.5609257221221924,-0.5771104693412781,0.1367083191871643,0.15982787311077118,0.12171416729688644
87,0.5795629620552063,0.49432802200317383,0.7938950061798096,0.006211276166141033,0.5205408334732056,0.7576757669448853,0.27855807542800903,1.0529383420944214,1.0654090642929077,0.01130695827305317,0.4567205309867859,0.7100505828857422,-0.19340980052947998,0.41529402136802673,0.02279798500239849,0.5644317865371704,-0.5765823125839233,0.13663896918296814,0.1606110781431198,0.1216181218624115
88,0.5833472013473511,0.49434027075767517,0.7935274839401245,0.006266153883188963,0.5197811722755432,0.7572976350784302,0.28060585260391235,1.052836298942566,1.065344214439392,0.011371450498700142,0.46538227796554565,0.7089452147483826,-0.19313816726207733,0.4152061939239502,0.022920973598957062,0.5647590756416321,-0.5760587453842163,0.1365847885608673,0.16139042377471924,0.12152771651744843
89,0.5833595395088196,0.49428248405456543,0.7937845587730408,0.006257680710405111,0.5203793048858643,0.7575623393058777,0.2825639545917511,1.052727222442627,1.0652838945388794,0.011455973610281944,0.4776935279369354,0.7151070833206177,-0.19286984205245972,0.4151485860347748,0.02282041311264038,0.5567991733551025,-0.575523853302002,0.13653509318828583,0.16217860579490662,0.12143824249505997
90,0.5846493244171143,0.49431419372558594,0.7968475818634033,0.006487799342721701,0.5199766159057617,0.7573732733726501,0.28449609875679016,1.0526103973388672,1.065226674079895,0.011462055146694183,0.47069740295410156,0.7146224975585938,-0.1925715208053589,0.41528964042663574,0.02276083081960678,0.5655565857887268,-0.574985682964325,0.13649989664554596,0.16296324133872986,0.12135450541973114
91,0.5854813456535339,0.494282603263855,0.7937161922454834,0.006590054836124182,0.5203600525856018,0.7575550079345703,0.2864929139614105,1.052489995956421,1.0651698112487793,0.011477317661046982,0.4667928218841553,0.7049058675765991,-0.1922246664762497,0.41547679901123047,0.022888358682394028,0.5629748106002808,-0.5744363069534302,0.13647934794425964,0.16375242173671722,0.12127843499183655
92,0.5813156366348267,0.4943087697029114,0.7930730581283569,0.006615848746150732,0.5198789834976196,0.7573172450065613,0.2884969413280487,1.052368402481079,1.065112590789795,0.011509201489388943,0.47025007009506226,0.7116319537162781,-0.19186100363731384,0.4150089621543884,0.02272767573595047,0.5571879148483276,-0.5738883018493652,0.13646186888217926,0.1645488739013672,0.12120635062456131
93,0.5835022926330566,0.4942600131034851,0.7949122190475464,0.006385515909641981,0.5225196480751038,0.7586448192596436,0.290487140417099,1.0522435903549194,1.0650560855865479,0.011420915834605694,0.46081799268722534,0.7045080065727234,-0.19147250056266785,0.4154331386089325,0.022993821650743484,0.5622125864028931,-0.5733327269554138,0.13645367324352264,0.1653563380241394,0.1211404949426651
94,0.5859574675559998,0.49423402547836304,0.7978817224502563,0.006600193679332733,0.5204900503158569,0.7576016783714294,0.2924489378929138,1.0521186590194702,1.0649982690811157,0.011487362906336784,0.43957751989364624,0.6816818118095398,-0.19107656180858612,0.41525590419769287,0.02287321537733078,0.5659471154212952,-0.5727673768997192,0.1364503651857376,0.16617190837860107,0.12107827514410019
95,0.5845658183097839,0.4942885637283325,0.794896125793457,0.006578369997441769,0.5205713510513306,0.7576736211776733,0.2944703698158264,1.0519999265670776,1.0649335384368896,0.011458998546004295,0.46606796979904175,0.6991868019104004,-0.19065319001674652,0.4147373139858246,0.022973638027906418,0.569320023059845,-0.5721893906593323,0.13645006716251373,0.1669813096523285,0.12101707607507706
96,0.5860376358032227,0.49427706003189087,0.7966574430465698,0.006817718967795372,0.5211042165756226,0.7579339742660522,0.2965356707572937,1.0518814325332642,1.0648694038391113,0.01149048563092947,0.46124666929244995,0.7127854228019714,-0.19021853804588318,0.41548097133636475,0.022740891203284264,0.5611217021942139,-0.5716072916984558,0.13645093142986298,0.16779009997844696,0.12095426768064499
97,0.5832773447036743,0.49427327513694763,0.7930864691734314,0.006568386685103178,0.5202676653862,0.7575148940086365,0.2986423671245575,1.0517628192901611,1.0648036003112793,0.011406628414988518,0.4667001962661743,0.7066635489463806,-0.18974265456199646,0.4148934781551361,0.022814244031906128,0.5611032843589783,-0.5710077285766602,0.13645829260349274,0.168603777885437,0.12089532613754272
98,0.5875259637832642,0.4942035675048828,0.7941936254501343,0.006749589927494526,0.5209439396858215,0.7578243613243103,0.300750195980072,1.0516421794891357,1.0647387504577637,0.011550179682672024,0.45514553785324097,0.7112714052200317,-0.1892571896314621,0.4155729413032532,0.022984150797128677,0.5602229833602905,-0.5703974962234497,0.1364697366952896,0.16942402720451355,0.1208389550447464
99,0.5866832733154297,0.4942093789577484,0.7969586849212646,0.006783452816307545,0.5201749801635742,0.7574445605278015,0.3029532730579376,1.0515207052230835,1.06467604637146,0.011441808193922043,0.4531744420528412,0.6906961798667908,-0.18873123824596405,0.41277870535850525,0.022862611338496208,0.5806239247322083,-0.5697880983352661,0.1364884078502655,0.17024528980255127,0.12078724801540375
100,0.5881245136260986,0.49421581625938416,0.7951184511184692,0.0067686173133552074,0.521528959274292,0.7581219673156738,0.30507656931877136,1.0513930320739746,1.0646159648895264,0.011554190889000893,0.45805758237838745,0.7125864028930664,-0.18823277950286865,0.41463154554367065,0.02296852134168148,0.5495095252990723,-0.5691868662834167,0.1365066021680832,0.17106463015079498,0.12073531746864319
101,0.5857614874839783,0.49423620104789734,0.7935184240341187,0.0070198820903897285,0.5209851264953613,0.7578510046005249,0.3071552515029907,1.0512630939483643,1.0645568370819092,0.011623861268162727,0.46787065267562866,0.7140951156616211,-0.18773698806762695,0.4148552417755127,0.022825932130217552,0.5568495988845825,-0.5685828924179077,0.1365288645029068,0.17188774049282074,0.12068423628807068
102,0.5853010416030884,0.49421513080596924,0.7951125502586365,0.006814108230173588,0.521568775177002,0.7581441402435303,0.309112548828125,1.0511311292648315,1.064495325088501,0.011552045121788979,0.4576525092124939,0.7043456435203552,-0.18725936114788055,0.41559261083602905,0.02297254651784897,0.560994029045105,-0.5679806470870972,0.13654597103595734,0.17272402346134186,0.12062721699476242
103,0.5888327360153198,0.4942009449005127,0.7955174446105957,0.006915210746228695,0.5212315917015076,0.7579725980758667,0.31101447343826294,1.0509989261627197,1.0644340515136719,0.011527086608111858,0.46712827682495117,0.7136783003807068,-0.18681299686431885,0.41505369544029236,0.022897040471434593,0.5626526474952698,-0.5673854351043701,0.136560320854187,0.17354382574558258,0.12056544423103333
104,0.5877926349639893,0.49420666694641113,0.7977616190910339,0.006969943176954985,0.520037829875946,0.757359504699707,0.31287068128585815,1.0508599281311035,1.0643738508224487,0.011590931564569473,0.47213250398635864,0.7126874327659607,-0.1863883137702942,0.41516798734664917,0.022708334028720856,0.5625519156455994,-0.566791296005249,0.13658030331134796,0.17436571419239044,0.12050575762987137
105,0.5875284075737,0.4941651225090027,0.8018819689750671,0.006899000611156225,0.5223813652992249,0.7585337162017822,0.31468138098716736,1.0507228374481201,1.0643110275268555,0.011655770242214203,0.4649922847747803,0.7069926261901855,-0.18598827719688416,0.41462787985801697,0.023155350238084793,0.5698837637901306,-0.566191554069519,0.1365957260131836,0.17520290613174438,0.12044268846511841
106,0.5907901525497437,0.49415862560272217,0.7985977530479431,0.006750538945198059,0.521382749080658,0.7580282092094421,0.31653422117233276,1.0505822896957397,1.0642486810684204,0.011548401787877083,0.46511316299438477,0.7003170847892761,-0.18558721244335175,0.4151380956172943,0.022910578176379204,0.566457986831665,-0.5655947923660278,0.13661618530750275,0.17603567242622375,0.12038170546293259
107,0.5877419710159302,0.4941353499889374,0.8213028907775879,0.006958935409784317,0.5217828154563904,0.7582256197929382,0.3184126913547516,1.050438404083252,1.0641899108886719,0.011612720787525177,0.4643699526786804,0.7068842649459839,-0.1851784884929657,0.41536569595336914,0.02305576205253601,0.6087738871574402,-0.5649979114532471,0.13664288818836212,0.17685949802398682,0.12032151967287064
108,0.584476888179779,0.49416491389274597,0.7952909469604492,0.007369199767708778,0.522296130657196,0.7584750056266785,0.32042327523231506,1.0502970218658447,1.0641295909881592,0.011851704679429531,0.4430602490901947,0.6772511005401611,-0.18468022346496582,0.4149368703365326,0.023016465827822685,0.5543516874313354,-0.564393162727356,0.1366875320672989,0.17768925428390503,0.12027023732662201
109,0.5829216837882996,0.4941609799861908,0.7958879470825195,0.006970876362174749,0.5203912854194641,0.7575154304504395,0.3224070966243744,1.0501607656478882,1.0640652179718018,0.01169061940163374,0.45957788825035095,0.7088486552238464,-0.18420091271400452,0.4153117835521698,0.022896215319633484,0.5646910667419434,-0.5637797713279724,0.13672249019145966,0.17852337658405304,0.12021134793758392
110,0.5864706039428711,0.49413228034973145,0.7975785136222839,0.006911151111125946,0.5198005437850952,0.7572020888328552,0.32443922758102417,1.0500304698944092,1.0639928579330444,0.011684175580739975,0.4755309820175171,0.7142919301986694,-0.18365249037742615,0.4147207736968994,0.02283889800310135,0.5590962171554565,-0.5631511211395264,0.13677021861076355,0.179369255900383,0.120160773396492
111,0.5834254026412964,0.49412035942077637,0.7950438261032104,0.006933805998414755,0.5219329595565796,0.7582973837852478,0.32648801803588867,1.0499014854431152,1.0639169216156006,0.011572770774364471,0.4595009982585907,0.7093203067779541,-0.18305611610412598,0.41517704725265503,0.02307928167283535,0.5621445178985596,-0.5625115633010864,0.13682685792446136,0.18023473024368286,0.12011456489562988
112,0.5838446617126465,0.49413633346557617,0.7969683408737183,0.007015596609562635,0.5219672918319702,0.7583034038543701,0.3285711109638214,1.049778938293457,1.0638377666473389,0.011745382100343704,0.4640267491340637,0.6994980573654175,-0.18243692815303802,0.4145282208919525,0.023005692288279533,0.5582486391067505,-0.5618617534637451,0.1368834525346756,0.18109586834907532,0.12007095664739609
113,0.5895083546638489,0.49414095282554626,0.7957653403282166,0.006656359415501356,0.5201147794723511,0.757363498210907,0.3306267261505127,1.0496501922607422,1.0637619495391846,0.011641683988273144,0.4714773893356323,0.7136814594268799,-0.18182045221328735,0.4153990149497986,0.022880403324961662,0.5668729543685913,-0.5612105131149292,0.13695062696933746,0.18196053802967072,0.12003383785486221
114,0.5883193016052246,0.49407535791397095,0.7954616546630859,0.006790865212678909,0.5234100818634033,0.7590125799179077,0.33258217573165894,1.049521565437317,1.0636829137802124,0.011654753237962723,0.4636756181716919,0.7057039737701416,-0.18122617900371552,0.4152018427848816,0.023087559267878532,0.5563622713088989,-0.56055748462677,0.13700821995735168,0.1828405112028122,0.1199922114610672
