_step,S_CE_min,beta_ce_std,G_cont_min,beta_cu_mean,G_cont_std,beta_ce_mean,S_CU_max,G_cont_mean,ce_offset_mean,ce_offset_std,cu_multiplier_mean,S_CU_mean,beta_cu_std,S_CU_min,S_CE_max,S_CE_mean,S_CE_std,S_CU_std,cu_multiplier_std,G_cont_max
75,0.4640747010707855,0.24819864332675934,0.7057499289512634,-0.6154245138168335,0.011354351416230202,-0.12445734441280365,0.5632843375205994,0.7554593086242676,1.0295195579528809,0.15568940341472626,1.0827877521514893,0.4940851628780365,0.14019368588924408,0.4169010818004608,0.5802934169769287,0.5163655281066895,0.006624806672334671,0.022322289645671844,0.12847475707530975,0.7924880981445312
76,0.46475738286972046,0.2498418688774109,0.7122113704681396,-0.6154136061668396,0.011339038610458374,-0.12402709573507309,0.5547672510147095,0.7549057006835938,1.0292205810546875,0.15566647052764893,1.082870364189148,0.49404454231262207,0.1407925933599472,0.4167346954345703,0.5833849906921387,0.5153005123138428,0.0064237965270876884,0.022374745458364487,0.12837336957454681,0.7912346720695496
77,0.46434491872787476,0.2514508068561554,0.7042829990386963,-0.615405261516571,0.011209597811102867,-0.1236557886004448,0.553033709526062,0.7542976140975952,1.0289273262023926,0.1556149274110794,1.0829498767852783,0.49405497312545776,0.14139828085899353,0.41699525713920593,0.5829242467880249,0.5140882730484009,0.006077971309423447,0.022227130830287933,0.1282532662153244,0.7919039130210876
78,0.4599977433681488,0.25301796197891235,0.7026686668395996,-0.6153931021690369,0.01137230172753334,-0.12331826984882355,0.5583593845367432,0.7561225891113281,1.028642177581787,0.15553997457027435,1.0830233097076416,0.49404653906822205,0.1420172154903412,0.41709017753601074,0.5839829444885254,0.5177006721496582,0.006534349173307419,0.02245229296386242,0.12812121212482452,0.7944111824035645
79,0.4669669568538666,0.2545309066772461,0.7072281837463379,-0.6153814792633057,0.011380547657608986,-0.12302123010158539,0.5594722628593445,0.7552609443664551,1.0283699035644531,0.1554396003484726,1.0830888748168945,0.49402183294296265,0.14263537526130676,0.41583698987960815,0.5875340104103088,0.5160263776779175,0.006539046764373779,0.022436782717704773,0.12797455489635468,0.7949239611625671
80,0.4574735164642334,0.2560417950153351,0.7082638740539551,-0.615359365940094,0.011332697235047817,-0.12271394580602646,0.5580412149429321,0.7549246549606323,1.0281081199645996,0.15532726049423218,1.0831444263458252,0.4940345287322998,0.14326007664203644,0.41646337509155273,0.5821273326873779,0.5153297185897827,0.006806827615946531,0.022328462451696396,0.12782183289527893,0.7928985953330994
81,0.4572109580039978,0.25751543045043945,0.7001516222953796,-0.6153210401535034,0.011402717791497707,-0.12243374437093735,0.5565873980522156,0.7553081512451172,1.0278550386428833,0.15519680082798004,1.0831913948059082,0.4939960837364197,0.14388878643512726,0.4162141978740692,0.5865549445152283,0.516140341758728,0.006593317724764347,0.022468669340014458,0.12766072154045105,0.7943589687347412
82,0.457829087972641,0.2590063214302063,0.7076410055160522,-0.6152732372283936,0.011449174955487251,-0.12214872241020203,0.5633434057235718,0.7556958198547363,1.0276124477386475,0.1550595909357071,1.0832312107086182,0.49397438764572144,0.14451588690280914,0.4160102605819702,0.5878405570983887,0.5169242024421692,0.0066658807918429375,0.02253124676644802,0.12749561667442322,0.7935798168182373
83,0.4663141667842865,0.2605345547199249,0.7099267840385437,-0.6152052879333496,0.011485430411994457,-0.12182848155498505,0.5508465766906738,0.755563497543335,1.0273783206939697,0.15492402017116547,1.083263635635376,0.49399039149284363,0.1451590359210968,0.41556644439697266,0.5868372321128845,0.5166667699813843,0.006699774414300919,0.02236151322722435,0.12733152508735657,0.7935760021209717
84,0.4582657516002655,0.26208043098449707,0.7068567276000977,-0.6151264905929565,0.011447641998529434,-0.12149201333522797,0.5566346049308777,0.7552768588066101,1.0271437168121338,0.1547859013080597,1.0832942724227905,0.49399447441101074,0.1458113193511963,0.4160260856151581,0.5859509110450745,0.516074538230896,0.006808041594922543,0.022384248673915863,0.12716542184352875,0.7951689958572388
85,0.46186313033103943,0.26358669996261597,0.7103630304336548,-0.6150439977645874,0.011469303630292416,-0.12119077146053314,0.5582521557807922,0.7551138401031494,1.0269030332565308,0.15463557839393616,1.0833266973495483,0.4939471185207367,0.14647749066352844,0.4161311984062195,0.5847932696342468,0.5157945156097412,0.0068201227113604546,0.022413751110434532,0.12699195742607117,0.794207751750946
86,0.4188210666179657,0.2650895118713379,0.6633844375610352,-0.6149570345878601,0.01156036090105772,-0.12090814113616943,0.5641118288040161,0.7551913261413574,1.0266478061676025,0.1544860303401947,1.0833675861358643,0.49398359656333923,0.14714987576007843,0.4157927930355072,0.5878421068191528,0.515922486782074,0.007156466133892536,0.02247154712677002,0.12681643664836884,0.7955408096313477
87,0.4623180031776428,0.26660647988319397,0.7101227641105652,-0.6148589253425598,0.011606826446950436,-0.12061098217964172,0.5610144138336182,0.7553595900535583,1.026402235031128,0.15433351695537567,1.0834026336669922,0.49394306540489197,0.1478225737810135,0.4155031144618988,0.5869302153587341,0.5162872076034546,0.007228226866573095,0.02241666615009308,0.1266367882490158,0.7953800559043884
88,0.4633933901786804,0.26818153262138367,0.7091371417045593,-0.6147544980049133,0.011541805230081081,-0.12028186768293381,0.5694327354431152,0.7554514408111572,1.026157259941101,0.15418727695941925,1.0834360122680664,0.49393635988235474,0.14850059151649475,0.4159289598464966,0.5836092829704285,0.5164861083030701,0.006897824816405773,0.022420696914196014,0.12645921111106873,0.7971005439758301
89,0.4622843265533447,0.26980745792388916,0.7067216634750366,-0.6146475672721863,0.011411909013986588,-0.1199403628706932,0.5686219930648804,0.7548627853393555,1.0259125232696533,0.15404359996318817,1.0834698677062988,0.49396952986717224,0.14917519688606262,0.41608843207359314,0.5854239463806152,0.5152850151062012,0.006869015283882618,0.022166244685649872,0.1262826770544052,0.7961751818656921
90,0.4402720332145691,0.27141091227531433,0.7000357508659363,-0.6145423650741577,0.011488473042845726,-0.11962658166885376,0.583939254283905,0.7551319599151611,1.025665044784546,0.1538938581943512,1.0835040807724,0.49396437406539917,0.14984016120433807,0.4150463938713074,0.5885004997253418,0.5158173441886902,0.007063543424010277,0.022369086742401123,0.12610067427158356,0.8000271320343018
91,0.4503191411495209,0.27309533953666687,0.6988192796707153,-0.614423394203186,0.011663703247904778,-0.11927247047424316,0.5635954141616821,0.7553802728652954,1.0254237651824951,0.15375156700611115,1.0835340023040771,0.49393153190612793,0.15049713850021362,0.4165956377983093,0.588839590549469,0.5163475275039673,0.0072630844078958035,0.022525249049067497,0.1259232759475708,0.7953890562057495
92,0.4586031436920166,0.2748323678970337,0.6970356702804565,-0.6142879724502563,0.011609932407736778,-0.118861123919487,0.5615997314453125,0.7550091743469238,1.0251882076263428,0.15361864864826202,1.0835589170455933,0.49392759799957275,0.15115734934806824,0.4160284399986267,0.5881264209747314,0.5156281590461731,0.00691796001046896,0.022539172321558,0.12575148046016693,0.7946754693984985
93,0.4779241681098938,0.27654847502708435,0.7122077941894531,-0.6141446828842163,0.011632009409368038,-0.11848340928554535,0.5547245740890503,0.7554564476013184,1.024954080581665,0.15347601473331451,1.0835819244384766,0.49393782019615173,0.15181824564933777,0.4160740375518799,0.5910065174102783,0.5165007710456848,0.007106963545084,0.02244412526488304,0.12557372450828552,0.7967286109924316
94,0.45339855551719666,0.27826884388923645,0.7109870910644531,-0.6139957308769226,0.011600363068282604,-0.11811646074056625,0.5540053248405457,0.7548243999481201,1.0247193574905396,0.1533305048942566,1.083606243133545,0.49396786093711853,0.1524655520915985,0.4162895679473877,0.5873091220855713,0.5152355432510376,0.00702186394482851,0.022210445255041122,0.12539376318454742,0.7953256964683533
95,0.457579106092453,0.2800305187702179,0.710186243057251,-0.6138424277305603,0.011694691143929958,-0.11776164174079895,0.5648878216743469,0.755919873714447,1.0244897603988647,0.15317632257938385,1.0836291313171387,0.49395081400871277,0.15310609340667725,0.41583356261253357,0.5847305655479431,0.5173964500427246,0.007406309247016907,0.022481556981801987,0.12521016597747803,0.7944862246513367
96,0.45952171087265015,0.28180885314941406,0.712680995464325,-0.6136783361434937,0.01145422738045454,-0.11739383637905121,0.5635920166969299,0.7547897100448608,1.0242745876312256,0.15301600098609924,1.0836429595947266,0.49393388628959656,0.15374958515167236,0.41647303104400635,0.5852499604225159,0.515180230140686,0.00670646782964468,0.02222835086286068,0.1250254213809967,0.7957541346549988
97,0.457914799451828,0.28361696004867554,0.7075210809707642,-0.6135026216506958,0.011637415736913681,-0.11698868870735168,0.5586283206939697,0.755342960357666,1.0240628719329834,0.1528620570898056,1.0836505889892578,0.4938865303993225,0.15440218150615692,0.4155127704143524,0.5912777185440063,0.5163103342056274,0.007195325568318367,0.02246948331594467,0.12484217435121536,0.7973806858062744
98,0.46166467666625977,0.28542324900627136,0.7103611826896667,-0.6133274435997009,0.011701836250722408,-0.11660796403884888,0.5547868609428406,0.7559489011764526,1.0238494873046875,0.15270265936851501,1.0836594104766846,0.4938419759273529,0.15506528317928314,0.4159364402294159,0.5934435725212097,0.5175430774688721,0.007282230071723461,0.022551625967025757,0.124654620885849,0.7963541746139526
99,0.4664232134819031,0.287274032831192,0.7113641500473022,-0.6131398677825928,0.011738322675228119,-0.11619453877210617,0.5612608194351196,0.7556358575820923,1.0236347913742065,0.15255439281463623,1.0836691856384277,0.4938735365867615,0.15572412312030792,0.41504496335983276,0.5874594449996948,0.5169090032577515,0.007489083334803581,0.02244557812809944,0.12447234243154526,0.7967411279678345
100,0.4654640555381775,0.2892043888568878,0.7036656737327576,-0.6129623651504517,0.011489637196063995,-0.11575748771429062,0.5537968873977661,0.7559142112731934,1.0234181880950928,0.15241508185863495,1.0836800336837769,0.49384641647338867,0.15637755393981934,0.4164116084575653,0.5854498147964478,0.5174557566642761,0.006916866637766361,0.022450704127550125,0.12429630756378174,0.7941631078720093
101,0.46374234557151794,0.29109758138656616,0.6979956030845642,-0.6127793788909912,0.011673280969262123,-0.11531883478164673,0.5571908950805664,0.7560991048812866,1.0232003927230835,0.15227854251861572,1.0836892127990723,0.49384355545043945,0.15703921020030975,0.41581639647483826,0.5853654146194458,0.5178441405296326,0.007164161652326584,0.022394873201847076,0.12411902099847794,0.7948312163352966
102,0.459760844707489,0.29293686151504517,0.6978561878204346,-0.6125919222831726,0.011697283014655113,-0.11488642543554306,0.5708903670310974,0.7559613585472107,1.0229930877685547,0.1521308422088623,1.083689570426941,0.49382537603378296,0.1576966792345047,0.41381677985191345,0.586471438407898,0.5175849199295044,0.007349027320742607,0.022413011640310287,0.12393683195114136,0.7960375547409058
103,0.45565247535705566,0.2948014736175537,0.7048400640487671,-0.6123944520950317,0.011670159175992012,-0.11445648968219757,0.5639916658401489,0.755437970161438,1.0227903127670288,0.15198259055614471,1.0836877822875977,0.49384063482284546,0.15835005044937134,0.41633474826812744,0.5875891447067261,0.5165225863456726,0.007438826374709606,0.022447530180215836,0.12375406175851822,0.7972241640090942
104,0.44185560941696167,0.29668012261390686,0.7018996477127075,-0.612205982208252,0.011384631507098675,-0.11401881277561188,0.5732074975967407,0.7544466853141785,1.0225952863693237,0.1518304944038391,1.0836795568466187,0.4938332438468933,0.15901248157024384,0.41422387957572937,0.593442440032959,0.5145741105079651,0.006614364683628082,0.022252541035413742,0.12356817722320557,0.7989712953567505
105,0.4551859498023987,0.2984883487224579,0.7082353830337524,-0.6120196580886841,0.011723513714969158,-0.11363577842712402,0.5538368225097656,0.7558364868164062,1.022392988204956,0.15166844427585602,1.0836758613586426,0.49381765723228455,0.15968318283557892,0.41598957777023315,0.5917788743972778,0.5173452496528625,0.007311138324439526,0.022455710917711258,0.12337422370910645,0.7960273027420044
106,0.46367257833480835,0.300324410200119,0.7025851011276245,-0.6118274927139282,0.01156347244977951,-0.1132161021232605,0.5560510158538818,0.7546614408493042,1.0221869945526123,0.15152303874492645,1.0836728811264038,0.4938219487667084,0.16036450862884521,0.41597527265548706,0.5903993844985962,0.5150172710418701,0.006978895515203476,0.022287948057055473,0.12318667024374008,0.7958170175552368
107,0.4707413613796234,0.3022580146789551,0.7103174924850464,-0.6116251945495605,0.011829148977994919,-0.11270712316036224,0.556914746761322,0.75566166639328,1.0219802856445312,0.15140043199062347,1.0836673974990845,0.4938039183616638,0.1610604226589203,0.4155750274658203,0.5886037349700928,0.5170218348503113,0.007371304091066122,0.022611435502767563,0.12301086634397507,0.7970905303955078
108,0.46676334738731384,0.3042401969432831,0.7088360786437988,-0.6114134788513184,0.011789020150899887,-0.11219118535518646,0.5582221746444702,0.756029486656189,1.0217835903167725,0.1512736827135086,1.0836573839187622,0.4937934875488281,0.16176582872867584,0.416179895401001,0.5887590646743774,0.5177518129348755,0.0074044642969965935,0.022557463496923447,0.12283248454332352,0.7959155440330505
109,0.4607965350151062,0.3061980605125427,0.702660322189331,-0.6111937761306763,0.011538524180650711,-0.11168190836906433,0.5535227656364441,0.7550193667411804,1.0215916633605957,0.15113812685012817,1.0836436748504639,0.49381038546562195,0.16247524321079254,0.41540655493736267,0.5907605886459351,0.5157359838485718,0.006901629269123077,0.022320527583360672,0.12264744192361832,0.7947545051574707
110,0.4680054187774658,0.3082019090652466,0.7124587893486023,-0.6109711527824402,0.011773170903325081,-0.1111372709274292,0.5565518140792847,0.75572270154953,1.0214072465896606,0.15101000666618347,1.0836247205734253,0.49373504519462585,0.16318245232105255,0.4158303439617157,0.586734414100647,0.5172122716903687,0.007328848820179701,0.022429831326007843,0.12246701866388321,0.7946037650108337
111,0.46748417615890503,0.31025663018226624,0.7123227119445801,-0.6107574701309204,0.011868404224514961,-0.11057572066783905,0.5541240572929382,0.7562453150749207,1.0212299823760986,0.15087890625,1.0836018323898315,0.4937189817428589,0.16390609741210938,0.4164747893810272,0.5926909446716309,0.5182451605796814,0.007426927797496319,0.022551752626895905,0.12228582054376602,0.7971752882003784
112,0.4571264684200287,0.3123270571231842,0.7083272933959961,-0.6105465888977051,0.011889318935573101,-0.11000315845012665,0.5726447105407715,0.755702018737793,1.0210649967193604,0.15073946118354797,1.0835704803466797,0.4937574565410614,0.16462458670139313,0.41492486000061035,0.5913292169570923,0.5171442031860352,0.007602912373840809,0.02251836657524109,0.12210284173488617,0.8000840544700623
113,0.4572637975215912,0.3143860101699829,0.7069396376609802,-0.6103280782699585,0.011765692383050919,-0.10944515466690063,0.5637455582618713,0.7555946707725525,1.0208995342254639,0.15059435367584229,1.083540678024292,0.4937252402305603,0.1653553694486618,0.4160906970500946,0.5887008905410767,0.5169621109962463,0.007362193427979946,0.022404711693525314,0.12191295623779297,0.7957217693328857
114,0.457656592130661,0.31643518805503845,0.7031261324882507,-0.6101076602935791,0.011897947639226913,-0.10891326516866684,0.5573992133140564,0.7566819190979004,1.0207266807556152,0.15044847130775452,1.0835163593292236,0.4936913251876831,0.1660924255847931,0.41571760177612305,0.5908706188201904,0.5191214084625244,0.007593413814902306,0.022711317986249924,0.12172149121761322,0.7977599501609802
